Time	Left_x	Left_y	Left_z	Right_x	Right_y	Right_z
14:09:52.396150	0.000000	0.002182	0.005454	-0.001091	-0.006545	0.003272
14:09:52.406138	-0.003272	0.005454	0.002182	-0.004363	0.007636	0.006545
14:09:52.416484	0.002182	0.000000	-0.002182	0.001091	0.006545	0.004363
14:09:52.426143	-0.004363	-0.004363	-0.003272	-0.005454	0.001091	0.002182
14:09:52.436327	-0.003272	-0.003272	-0.003272	0.000000	-0.002182	-0.002182
14:09:52.446256	0.000000	0.002182	0.000000	0.001091	0.003272	0.006545
14:09:52.456071	0.001091	-0.006545	-0.001091	-0.001091	-0.004363	0.007636
14:09:52.466206	-0.004363	0.001091	0.003272	0.001091	0.004363	0.003272
14:09:52.476208	-0.003272	0.000000	-0.002182	0.002182	-0.016362	0.008727
14:09:52.486160	-0.004363	-0.001091	0.000000	0.002182	0.001091	-0.001091
14:09:52.496065	-0.005454	0.005454	0.007636	0.001091	-0.002182	0.004363
14:09:52.506166	0.006545	-0.006545	-0.004363	-0.006545	0.013090	-0.002182
14:09:52.516533	0.002182	-0.009817	-0.004363	0.000000	-0.002182	-0.002182
14:09:52.526134	-0.003272	-0.002182	0.003272	-0.003272	0.004363	0.002182
14:09:52.536283	-0.001091	-0.003272	0.001091	0.007636	0.000000	0.005454
14:09:52.546180	-0.003272	0.001091	-0.004363	-0.002182	0.004363	0.003272
14:09:52.556103	-0.001091	-0.004363	0.004363	-0.003272	0.002182	0.000000
14:09:52.566065	-0.006545	-0.003272	-0.001091	-0.006545	0.001091	-0.005454
14:09:52.576118	0.005454	-0.005454	0.004363	-0.006545	0.006545	-0.003272
14:09:52.586109	-0.001091	0.004363	0.004363	-0.004363	-0.003272	-0.001091
14:09:52.596546	-0.003272	-0.005454	-0.002182	-0.003272	0.006545	0.003272
14:09:52.606187	-0.002182	-0.001091	0.003272	-0.002182	0.005454	0.000000
14:09:52.616119	-0.004363	-0.002182	0.004363	-0.003272	0.003272	0.003272
14:09:52.626075	-0.002182	-0.004363	-0.005454	-0.002182	-0.005454	-0.002182
14:09:52.636264	-0.001091	-0.001091	-0.002182	0.000000	-0.006545	0.007636
14:09:52.646067	0.002182	-0.001091	-0.005454	0.004363	-0.004363	0.001091
14:09:52.656167	-0.001091	0.011999	-0.003272	-0.016362	-0.001091	0.000000
14:09:52.666192	0.001091	0.000000	-0.006545	0.000000	0.000000	0.002182
14:09:52.676208	0.001091	0.000000	-0.002182	-0.007636	0.002182	0.002182
14:09:52.686095	0.002182	0.002182	-0.001091	-0.001091	-0.002182	0.006545
14:09:52.696156	-0.001091	-0.001091	0.001091	-0.005454	0.003272	0.001091
14:09:52.706073	0.001091	0.004363	-0.002182	0.007636	-0.002182	0.005454
14:09:52.716216	-0.007636	0.000000	-0.004363	-0.003272	0.005454	0.002182
14:09:52.726094	0.005454	0.002182	-0.003272	0.001091	0.005454	0.001091
